"row","quality_of_class","difficulty_of_class","class_code","college","prof_firstname","prof_lastname","comment","out_misrep","out_emo_lang","out_ideo_extrem","out_slip_slope","out_insult","out_mock_sarc","out_threat","pa_dress","pa_appear","pa_attit","pa_interact","pa_humor","pa_other","pb_sex","pb_lgbtq","pb_race","pb_origin","pb_nuero_div","pb_phys_able","pb_pol_affil","complex","constructive","reflective","outrage_agg","personal_attack_agg","prejudice_agg"
5,1.5,3,"3549","OHIO STATE UNIVERSITY","REANNE","FRANK","Extremely boring. The information is easy to grasp, but she makes it more complicated than it needs to be. I'd highly recommend if you have to take this class, take it with a different professor. Even other professors in the Sociology department warned me of taking this class with her as a professor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,1,"SOC597","OHIO STATE UNIVERSITY","REANNE","FRANK","She has been here a few years, people say she is getting better. I wish she was organized (even a little bit).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,1,"SOC597","OHIO STATE UNIVERSITY","REANNE","FRANK","Good professor. Does not post notes on Carmen, must attend class for notes. Two easy papers to write, 3 pages at most. Studying is required, but it isn't hard material. Mostly common sense. I recommend  if you want an easy A.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,3,"SOC549","OHIO STATE UNIVERSITY","REANNE","FRANK","Of all instructors that teach this course, Dr.  is among the best. She has taught the course more than five times, so basically she has a grasp on it. The best quality about her is that she wants you to succeed, so she makes the exams/assignments/policies fair and offers extra credit. She is extraordinarily bright and rents clickers for you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,2,"SOC597","OHIO STATE UNIVERSITY","REANNE","FRANK","Dr.  did a great job relating introductory demography with world pop trends/issues.Easy enough if you show up to class, pay attention and study a little bit (imagine that...)The info should be thought provoking to those interested in global demographics.I recommend this course.You're unlikely to encounter this material anywhere else, so LEARN!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4.5,1,"SOC549","OHIO STATE UNIVERSITY","REANNE","FRANK","this class was SO easy! gives extra credit in every lecture, and attendance is mandatory. she makes the material very clear and gives many examples. i thought stats would be my hardest class but ended up with an A very easily. 4 assignments and 2 exams. i think our class had 18 extra credit points given over the quarter. take her!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,4.5,2,"SOC549","OHIO STATE UNIVERSITY","REANNE","FRANK","She made everything pretty clear. Especially when learning stats it is easy to be confused, but she explains it very well and has many examples which helps!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,4.5,3,"SOC549","OHIO STATE UNIVERSITY","REANNE","FRANK","Whoever says she is bad is wrong. Dr  is a really good teacher and her class is easy unless you are an idiot. She explains everything very well in class and anything you dont understand can be found in the book or you can ask and she's very helpful.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3.5,4,"SOC549","OHIO STATE UNIVERSITY","REANNE","FRANK","Very easy on the eyes",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14,1,5,"SOC549","OHIO STATE UNIVERSITY","REANNE","FRANK","No one ever knew what she was talking about. When questions were asked, she only repeated herself and did not give us a good explanation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,3.5,3,"SOC549","OHIO STATE UNIVERSITY","REANNE","FRANK","A little unorganized at times, but overall not a bad professor. If anything, the TA's will prevent you from understanding the material by making things more confusing than necessary.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,5,"SOC549","OHIO STATE UNIVERSITY","REANNE","FRANK","She seemed to be confused about what she was talking about at times, and she spoke in the same bored tone the entire lecture. Take a different professor!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,3.5,3,"SOC549","OHIO STATE UNIVERSITY","REANNE","FRANK","Dr.  was young, and it showed. While her class wasn't too bad, and she did a good job or giving a lot of examples, I got the vibe that her lectures were really disorganized and some of the assignments were really unclear about what she wanted on them. Not a terribly difficult class, if you have to take 549, take it with her..not bad to look at",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,5,4,"PSYCH375","OHIO STATE UNIVERSITY","KENTARO","FUJITA","Psych of stereotyping and prejudice is an incredibly interesting class and Dr.  is a great professor. I highly recommend this class. As for those saying that you have to read every page of the book...yeah that is what you do with a book. You read the pages. If you're in college you should probably get over that.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,5,"PSYCH375","OHIO STATE UNIVERSITY","KENTARO","FUJITA","Horrible professor. Teaches with powerpoint and goes WAY too fast to write anything down so make sure you print off the notes.So, if you learn better by writing things down you're screwed. Exams are very difficult for no reason. Must read every page in the book to do well on an exam. Thinks he's fuuny, but isn't.",0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,2,0
3,4,4,"PSY375","OHIO STATE UNIVERSITY","KENTARO","FUJITA","This guy went to Harvard and has a great teaching ethic! He is very clear and precise in what he will test on, as long as you read the book and study his notes! Probably one of my favorite professors yet! I suggest going to class everyday in order to get a good grade in the course! I came out with a B!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,3,"PSYCH375","OHIO STATE UNIVERSITY","KENTARO","FUJITA","Very dedicated to his subject matter. You can tell that Dr.  lives, breathes and eats social psychology. The class is by no means a walk in the park, but if you read the book in tandem with lectures, you'll do fine. On a side note, he indirectly inspired me to pursue a career in education and research.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4.5,4,"PSYCH375","OHIO STATE UNIVERSITY","KENTARO","FUJITA","Professor  is a good teacher. He is very clear when presenting the material and is funny at times. He was also very helpful to those who were having a hard time with the material. There are two papers, which were pretty easy, and three exams which were very difficult. 50% of the exam is from the book while 50% is from the lectures. His exams",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,4,"PSY375","OHIO STATE UNIVERSITY","KENTARO","FUJITA","Dr  is fairly smart and humorous. To be honest, the exams are hard compared to other psych exams that I have taken. The lecture is fun but the textbook is so boring! Psychology of prejudice and discrimination is the least psych class that u should choose.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4.5,3,"PSYCH375","OHIO STATE UNIVERSITY","KENTARO","FUJITA","He is clear in telling students what he expects from them. His exams can be moderately hard if you expect that memorizing things will get you off with a good grade (don?t write note cards prior to exams). Study the concepts from the book and make sure that you revise his lecture notes.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,4,4,"PSYCH375","OHIO STATE UNIVERSITY","KENTARO","FUJITA","Papers were easy to write. Reading is boring, but do it. The tests are impossible because it is filled with so many tricks and lures. Even if you go to class, its still hard to get higher then a B with the curve. I would recommend it. the class is interesting. alot of info to be absorbed.  is a good professor.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,5,4,"PSYCH375","OHIO STATE UNIVERSITY","KENTARO","FUJITA","I'm not a psych major, and I didn't really think there would be a lot to learn about in this class since the topic is so narrow. Man was I wrong! Dr.  knows his stuff and makes it very easy to learn all of the material. His tests are tough, but not impossible. There are TONS of theories to learn and lots of reading to do in order to pass.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4.5,2,"PSYCH375","OHIO STATE UNIVERSITY","KENTARO","FUJITA","Very interesting class. He's a great teacher. The book is necessary. It is not a hard read, just dry. But you must read to get a good grade for this class. Tests are 50% lecture/ 50% book. Two papers, but easy to write. I would suggest this teacher for this class. He is easy to understand and willing to answer any questions. Quick to e-mail back.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,5,3,"PSYCH375","OHIO STATE UNIVERSITY","KENTARO","FUJITA","I took this class in sp 08. Don't know what the big deal is why people are saying it was hard. You have to read the book!!!! A lot of the test questions come from the book, also I suggest printing the notes before coming to class it helps a lot. I got 90% on all my exams and the avg. was in the 60% range. Do what ur suppose to do and ull get an A!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,4.5,5,"PSYCH520","OHIO STATE UNIVERSITY","KENTARO","FUJITA","This class is hard. It's a lot of work. But if you're getting a B.S. you have to take a class like this to graduate, and I suggest taking this one because social psych is interesting.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3.5,4,"PSYCH375","OHIO STATE UNIVERSITY","KENTARO","FUJITA","Going to class helps out a lot and a lot of questions are from the textbook and not discussed in class. He is very clear in lecture on what he expects. On the two short essays, follow EXACTLY. If you deviate or try to go ""above and beyond"" he will FAIL YOU!",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,1.5,5,"PSYCH375","OHIO STATE UNIVERSITY","KENTARO","FUJITA","DO NOT take his class",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,3,5,"PSYCH475","OHIO STATE UNIVERSITY","KENTARO","FUJITA","Psychology is my major and this class made me question whether or not I wanted to do it. He made the tests way too difficult and gave us a curve because most of the class did poorly. The only reason I passed was because of the good curve!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,4,4,"PSYCH375","OHIO STATE UNIVERSITY","KENTARO","FUJITA","He was great. Exams were difficult, but there was a nice curve. I thoroughly enjoyed his class, and hope to take 520 with him as well.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,5,"PSYCH375","OHIO STATE UNIVERSITY","KENTARO","FUJITA"," sucks. get another professor if you can. his tests are way too hard. it's like he enjoys watching you suffer through the exams. don't say i didn't warn you.",2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
18,3.5,5,"PSYCH375","OHIO STATE UNIVERSITY","KENTARO","FUJITA","he talks way too fast and he likes to make his tests ridiculously hard.. like to the point where it's just unnecessary. READ YOUR BOOK; he likes to screw you over with questions from the readings. don't memorize definitions, but be able to understand the concepts and how they're applied. attendance isn't mandatory since he puts slides on carmen.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,2,3,"6431","OHIO STATE UNIVERSITY","MARIA","GALLO","Dr.  is not patient or inviting when it comes to students questions. She responds in quite a defensive and irritated manner. She is also very contradictory. She says she is not trying to trick you and writes her tests/assignments in a very technical way.",0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2,5,4,"6431","OHIO STATE UNIVERSITY","MARIA","GALLO","She is a tough grader, but she intends well. She wants to make sure youâ€™re prepared and that you know your material. The book for the class is arduous, but her lectures really help concepts come to life and the homeworks help make those concepts more concrete. I would highly recommend her!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,"POLITSC4315","OHIO STATE UNIVERSITY","CHRISTOPHER","GELPI","This class is ok.  was rarely on time, impossible to reach, and overall disorganized. I only got an A in the class because of all the extra credit (4 pts for SEIS, and 4 pts for attendance). I didn't learn anything, which made writing a 12-page research paper difficult. The TAs grade them though so you'll get an A even if your paper is awful",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2,5,1,"4315","OHIO STATE UNIVERSITY","CHRISTOPHER","GELPI","Great professor! Really cares about students. Easy grader, if you think something was misgraded you can ask to change it.
 
 Not many assignments and they are easy and you'll learn. Few small assignments for participation, 2 exams (easy), 1 final paper that is broken up throughout semester. Plus he brings his dog!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,2,"4315","OHIO STATE UNIVERSITY","CHRISTOPHER","GELPI","Dr. is very passionate about what he teaches and it definitely shows. He is willing to answer questions and help students succeed. He explains everything in detail and keep us entertained.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,2,"POLITSC4315","OHIO STATE UNIVERSITY","CHRISTOPHER","GELPI","Lectures are sometimes boring but if you pay attention and take notes in lecture you'll do well on the exams. Reading quizzes are not hard because he goes over reading materials during lecture so even if you don't actually read you'll still get full points on the quizzes.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,2,"POLITSC4315","OHIO STATE UNIVERSITY","CHRISTOPHER","GELPI","Pretty easy class while still learning a lot.  is a really good story teller so his lectures are pretty interesting. The review sessions before the midterm and final covered everything and the paper is broken down so its not very hard.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,3,"POLITSC4315","OHIO STATE UNIVERSITY","CHRISTOPHER","GELPI","Attendance counts as extra credit & he brings a dog. Lectures are extremely boring. Second half of class after the midterm is more interesting. Paper is broken into parts so no stress to put all together. Exams are easy, he gives you a study guide & just know what he says. Hard to reach out of class. Quizzes are easy. Boring, but easy A.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,4,3,"POLITSC4315","OHIO STATE UNIVERSITY","CHRISTOPHER","GELPI","Professor  is great! Nicest dude, really knows his stuff, very good lecturer. Hard to get a hold of sometimes, though.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,1,"POLITSC4315","OHIO STATE UNIVERSITY","CHRISTOPHER","GELPI","I showed up to class 5 times the whole semester; the midterm, to turn in the different parts of the paper, and the final. You don't need to show up. He gives a study guide for the midterm and final and they are multiple choice. It was super easy and minimal time was put in out of class besides the paper.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
