"row_id","row","college","comment","out_misrep","out_emo_lang","out_ideo_extrem","out_slip_slope","out_insult","out_mock_sarc","out_threat","pa_dress","pa_appear","pa_attit","pa_interact","pa_humor","pa_other","pb_sex","pb_lgbtq","pb_race","pb_origin","pb_nuero_div","pb_phys_able","pb_pol_affil","complex","constructive","reflective","TOXICITY","SEVERE_TOXICITY","INSULT","total_toxicity","TOXICITY2","coded_toxic","new_row_id","coded_toxic2"
2370,17,"OHIO STATE UNIVERSITY","Dr.  is an excellent and very professional instructor. She knows her material very well. She backs up her statements with facts and interesting anecdotes. She requires you to work hard, but it certainly pays. This class brought out the best in me, writing skills, ability to analyse and she is extremely well organised. Not for slackers!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11388343,0.001449585,0.070799805,0,0.115333015,0,2425,0
2371,18,"OHIO STATE UNIVERSITY","Not worth it to take as a 100 level teacher. Enthusiastic about material, not in making work load appropriate for a 100 level class. Too much outside reading required, mandatory attendance in lecture and recitation, 5 papers plus final and midterm. Material v. interesting, it just took way too much work to get an A.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019226074,0.00056266785,0.011084898,0,0.01978874185,0,2426,0
2372,19,"OHIO STATE UNIVERSITY","I agree with the other poster. This class was not enjoyable. There were three books, the readings were long and boring. Lecture was the same - long, boring and mandatory. Detailed questions about readings on tests. Going into the final we only knew 30% of our grade... which was the overly difficult mid-term. I would not recommend this Class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07608539,0.0009822845,0.03312982,0,0.0770676745,0,2427,0
2374,1,"OHIO STATE UNIVERSITY","Dr.  is a kind spirit and very accessible and understanding. The only downside to this class is that he can be a very slow grader, and when it comes to grading, it often seems like he doesn't actually read the responses but rather give you a random grade. There is no rubric or comments so if you do poorly you won't know why.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0.03828422,0.000872612,0.020063626,0,0.039156832,0,2428,0
2375,2,"OHIO STATE UNIVERSITY","Dr.  was a great professor. His lecture presentations were bland but if you took note on the words he was saying and read the textbooks the exams were not bad. Also is an understanding grader. Would take an exam from him again",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017718147,0.00072956085,0.010286893,0,0.01844770785,0,2429,0
2376,3,"OHIO STATE UNIVERSITY","I don't agree with many of these reviews. I found the material was really interesting and felt like the class made me a more understanding and self aware person. I think people should be required to learn this type of material. He really cares for his students as evident through his willingness to give them feedback through his workshops.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010743983,0.0005531311,0.008025879,0,0.0112971141,0,2430,0
2377,4,"OHIO STATE UNIVERSITY","Good professor but takes forever to grade. Let's you submit things a week early to get feedback. Lectures are good, but slides are confusing if you don't go to class. Good professor if you go to class and don't procrastinate its a great class!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020960633,0.0005745888,0.0115029,0,0.0215352218,0,2431,0
2379,6,"OHIO STATE UNIVERSITY","The course is graded by four exams and a final research application paper. There is an optional cumulative final that can replace one of the four test grades. The info on the tests are half lecture, half textbook. The lecture slides have very little information on them so your notes are really important and you have to know the studies discussed.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009738698,0.00061035156,0.007303875,0,0.01034904956,0,2432,0
2380,7,"OHIO STATE UNIVERSITY","Dr.  was great. Unfortunately with 2020 he had some family complications come up and had to go off schedule but he was always great at communicating that and was very lenient with grading. Class is very lecture heavy and youre graded by a few things. Overall it was a great class and Id be happy to take a course with him again.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.009298885,0.0006389618,0.007493876,0,0.0099378468,0,2433,0
2381,8,"OHIO STATE UNIVERSITY","Sooo many people complain about him but he's honestly such a nice guy and he really does care about your grades. His tests are hard I wont lie but I studied for 2 hours before the test and I never got below a B. I believe he does a fine job fo explaining concepts but you actually have to go to class because his presentations are somewhat bare.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046368107,0.0011539459,0.02122384,0,0.0475220529,0,2434,0
2384,11,"OHIO STATE UNIVERSITY","This class is not impossible, and it is very interesting and intellectually stimulating. There is no homework, but there are 4 tests that require a lot of studying. It is difficult to take notes, but I recommend recording the lectures and taking notes at your own pace. I left this class with more knowledge and an actual understanding of the concept",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021903414,0.0010442734,0.010438894,0,0.0229476874,0,2435,0
2385,12,"OHIO STATE UNIVERSITY","I like this professor, attendance isn't mandatory but it is mandatory if you want to do well on exams as your notes are all you have to study. His exams can be tricky and he is a tough grader especially when it comes to the essay portions of his exams, make sure you know this studies he describes and how they connect with the topic of discussion.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010492661,0.0005722046,0.0075508766,0,0.0110648656,0,2436,0
2386,13,"OHIO STATE UNIVERSITY","He has passages that should be read prior to each class and I did not read one of them. He goes over them in depth in class and that was enough for me to do very well on the written portion of the exam. The class is hard but there was a google doc full of notes that was helpful for studying. It's an interesting class and his Qs are conceptual.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013508516,0.0010061264,0.008633883,0,0.0145146424,0,2437,0
2387,14,"OHIO STATE UNIVERSITY","Never been more lost in a class. The studies he teaches are unprofessionally done and don't make sense, so they are very hard to study for. He gives 4 exams and an optional cumulative final to replace your lowest exam but he will not have all of your grades in in time to see if you need to take the final so you pretty much have to take it anyway",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438942,0.0010585785,0.02193286,0,0.0449527785,0,2438,0
2388,15,"OHIO STATE UNIVERSITY","This is a 3000 level undergrad course that is formatted like an advanced graduate level class. We can rely only on empirical articles to piece together class concepts. There is no textbook. The slides are minimally helpful, and the professor is hard to reach. If you want a challenge, great. But know what you're signing up for. I sure didn't.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023553278,0.0009870529,0.011958904,0,0.0245403309,0,2439,0
2391,18,"OHIO STATE UNIVERSITY","Took Stereotype and Prejudice. There are some basic online notes, so you have to show up to class and pay attention. 4 hard tests and optional cumulative final to replace your lowest exam. This class shouldve been easier but the amount of info was too much and he describes all these studies in a difficult way. Nice guy but hard class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02449606,0.0007534027,0.013516913,0,0.0252494627,0,2440,0
2392,19,"OHIO STATE UNIVERSITY","Make you read and memorize many junk research articles for exam. Those articles are not very informative and some of these research play around with number and graph makes the result seems significant. Just Awful!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47173777,0.017222947,0.5072643,0,0.488960717,0,2441,0
2393,1,"OHIO STATE UNIVERSITY","He is not tech savvy so tests are on college ruled paper so you have to write during the exam which is annoying. Do not take his class if you wanna fail. lectures are boring and waste of time. He doesn't take attendance and the exams are graded pout of 50 points. there is 1 final paper thats 100 points",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1991664,0.0026130676,0.110259406,0,0.2017794676,0,2442,0
2395,3,"OHIO STATE UNIVERSITY","Jeff is a great man and lecturer, but disorganized. Class is light with only 1 discussion post per week. There are 3 opinion papers that he'll give you an A on if you follow his directions. Tests are super hard, VERY specific short answer response that must be a paragraph each. Super hard to get an A on tests. Still probably the easiest of 2367s.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01834645,0.0006246567,0.0114649,0,0.0189711067,0,2443,0
2396,4,"OHIO STATE UNIVERSITY","Grades are pretty test heavy. He's not super tech-savvy, so your study guides and lecture notes are Word docs with 100 words on them. But the tests are exactly like the study guide, just know you have to write as many details as you can remember in order to get a good grade. Most of my learning was outside the classroom instead of his lectures",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017341165,0.0007343292,0.010400894,0,0.0180754942,0,2444,0
2397,5,"OHIO STATE UNIVERSITY","Jeff is really nice and cares about his students. For this class you have weekly discussion posts and 4 exams but they aren't that hard, so as long as you watch the weekly lectures and take notes you'll get an A.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011246625,0.00049829483,0.008329881,0,0.01174491983,0,2445,0
2398,6,"OHIO STATE UNIVERSITY","Nice guy. Not too much work for a writing class. Sometimes lectures were boring. Show up to class and you'll do well.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075294,0.0009822845,0.030926194,0,0.0762762845,0,2446,0
2399,7,"OHIO STATE UNIVERSITY","Jeff is a nice and easygoing professor and gives interesting lectures. Class grade is made up of 4 exams, 3 papers, and 10 weekly discussion posts. Papers are gradely leniently but you need to study for the exams. Use the study guide he gives! Overall an ok class and not a hard A.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013948329,0.00056266785,0.009355888,0,0.01451099685,0,2447,0
2400,8,"OHIO STATE UNIVERSITY","Overall, I enjoyed this class and was fascinated by the material. It was sometimes hard to want to watch the long lectures, but it was worth the watch. 2 2-page papers, a weekly discussion post, 4 10-question short response tests, and one term paper (7-10 pages). Did not provide feedbacks on papers, but did not grade them hard.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012754552,0.0009012222,0.008291881,0,0.0136557742,0,2448,0
2401,9,"OHIO STATE UNIVERSITY","Dr.  has a very dry humor and tends to go on tangents, so his lectures are very interesting and funny. You have to complete a few papers and his exams are short answer responses. Overall, you probably don't have to attend class to do well but the lectures can be helpful for specific exam questions. Absolutely would recommend him.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01225191,0.0005578995,0.008918885,0,0.0128098095,0,2449,0
2402,10,"OHIO STATE UNIVERSITY","Good ole Jeff is so nice and really cares about his students. His lectures are interesting, even when he goes off on tangents. He grades his essays pretty easily and is lenient. He looks for specific answers on his tests, but theyre not bad at all, you always know what information will be on the test because of his study guides.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013320025,0.00064849854,0.009488888,0,0.01396852354,0,2450,0
2403,11,"OHIO STATE UNIVERSITY","Took this class back in Fall of 2020, so it was a hybrid class. I meant to type in SOCIOL2367.02, but Rate My Prof doesn't allow decimals. Gave me 100% on all of my papers and I didn't even complete all the readings. If you need an easy 2nd year writing and want to learn a bit about metroplitan cities (like CBus), this was a good class to do so in.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012440401,0.000603199,0.008405882,0,0.0130436,0,2451,0
2404,12,"OHIO STATE UNIVERSITY","Weekly discussion posts, one final reflection paper, four tests. This class was very laid back and the lectures were very interesting, I actually enjoyed coming each week. Dr  was cool and understanding throughout the semester - I would recommend taking this class!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009424546,0.0008201599,0.0073988754,0,0.0102447059,0,2452,0
2405,13,"OHIO STATE UNIVERSITY","Great dude. Had him for deviance too, very casual classroom environment, lectures aren't mandatory, but this class gives you what you put into it. It can absolutely be a blown off easy A, but you can learn a lot if you pay attention and participate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033334624,0.0013542175,0.01465692,0,0.0346888415,0,2453,0
2406,14,"OHIO STATE UNIVERSITY","You don't really have to go to class, attendance isn't mandatory but it will help on tests. I show up to classes, took very little notes and got 100% or above on every tests. All tests are formatted the same and he essentially gives you the test questions beforehand.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011937759,0.00077724457,0.007797878,0,0.01271500357,0,2454,0
2407,15,"OHIO STATE UNIVERSITY","Liked him so much I'm taking another one of his classes. Super cool guy, sometimes gets a little distracted but I didn't mind. Tests are easy as long as you take notes. Missed like 2 points all semester, very clear what was expected.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015016444,0.0010061264,0.009032886,0,0.0160225704,0,2455,0
2408,16,"OHIO STATE UNIVERSITY","I took this class as a gen ed for my major, and it is the easiest class I have taken thus far. I only went to class for about the first month of the semester, and I haven't gone since then because lectures are not required to do well; I have a 100% in the class right now. As long as you use the notes he provides for the tests, you will be fine!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015958898,0.0011777878,0.008405882,0,0.0171366858,0,2456,0
2409,17,"OHIO STATE UNIVERSITY","I did not even lose one single point from any assignment or exam in his class throughout the semester. As long as you write essays clearly and based on questions, you will get full points. Exams cannot be even easier. Dr.  is also a very friendly and hilarious person in class, and I like talking with him.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01005285,0.0006246567,0.007360875,0,0.0106775067,0,2457,0
2410,18,"OHIO STATE UNIVERSITY","Honestly, there isn't anything to say about Professor . There are 6 papers due throughout the year, but they were each only 2 pages double-spaced. It might be nice to attend lecture, but his exams come directly from his notes and he will occasionally include things from the readings he assigns but not very often.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016712861,0.00068187714,0.00975489,0,0.01739473814,0,2458,0
2411,19,"OHIO STATE UNIVERSITY","I think he is a good instructor and very energetic. Besides, I think relating to the current events is useful. Going to the lecture is necessary.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011812098,0.00086307526,0.007664877,0,0.01267517326,0,2459,0
2412,20,"OHIO STATE UNIVERSITY","If you do the basics, go to class, read etc, you'll get a decent grade. Lectures were usually interesting, sometimes humorous. He is really into what he's teaching.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020960633,0.0006866455,0.011654901,0,0.0216472785,0,2460,0
2413,1,"OHIO STATE UNIVERSITY","He is really passionate about what he teaches. Tbh sometimes it's hard to stay awake in his class if you have it for 80 minutes since it's all lecturing. He doesn't take attendance, but you'd be a fool not to go because he tells you the test essay question options in class and gives extra info than what's on the slides alone. He curves most tests.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2854971,0.0037384033,0.26957804,0,0.2892355033,0,2461,0
